t_sec,gaze_speed_dps,is_fixation,pred_confidence,hand_speed
362.411,8.628,1,0.000,0.000
362.512,32.049,1,0.000,0.000
362.615,17.630,1,0.000,0.000
362.716,7.947,1,0.000,0.000
362.820,15.550,1,0.000,0.000
362.920,22.358,1,0.000,0.000
363.021,19.077,1,0.000,0.000
363.121,24.694,1,0.000,0.000
363.224,21.197,1,0.000,0.000
363.328,30.824,1,0.000,0.000
363.426,19.617,1,0.000,0.000
363.527,36.722,1,0.000,0.000
363.627,7.583,1,0.000,0.000
363.728,11.094,1,0.000,0.000
363.833,11.381,1,0.000,0.000
363.931,27.071,1,0.000,0.000
364.034,28.739,1,0.000,0.000
364.135,9.274,1,0.000,0.000
364.237,16.829,1,0.000,0.000
364.340,23.217,1,0.000,0.000
364.441,29.851,1,0.000,0.000
364.541,10.334,1,0.000,0.000
364.643,20.220,1,0.000,0.000
364.743,14.583,1,0.000,0.000
364.847,5.478,1,0.000,0.000
364.945,11.239,1,0.000,0.000
365.046,8.431,1,0.000,0.000
365.149,11.129,1,0.000,0.000
365.250,21.905,1,0.000,0.000
365.354,14.745,1,0.000,0.000
365.452,21.981,1,0.000,0.000
365.554,31.258,1,0.000,0.000
365.656,9.181,1,0.000,0.000
365.757,27.476,1,0.000,0.000
365.861,30.501,1,0.000,0.000
365.959,20.897,1,0.000,0.000
366.062,17.533,1,0.000,0.000
366.162,20.250,1,0.000,0.000
366.264,11.996,1,0.000,0.000
366.369,23.901,1,0.000,0.000
366.467,11.635,1,0.000,0.000
366.567,9.308,1,0.000,0.000
366.671,19.649,1,0.000,0.000
366.770,22.933,1,0.000,0.000
366.874,9.383,1,0.000,0.000
366.972,8.614,1,0.000,0.000
367.074,39.395,1,0.000,0.000
367.177,12.934,1,0.000,0.000
367.279,14.606,1,0.000,0.000
367.383,34.513,1,0.000,0.000
367.480,13.377,1,0.000,0.000
367.583,18.009,1,0.000,0.000
367.686,39.189,1,0.000,0.000
367.786,29.591,1,0.000,0.000
367.891,38.881,1,0.000,0.000
367.988,21.904,1,0.000,0.000
368.090,27.961,1,0.000,0.000
368.191,9.293,1,0.000,0.000
368.292,15.962,1,0.000,0.000
368.396,18.525,1,0.000,0.000
368.493,22.284,1,0.000,0.000
368.594,12.331,1,0.000,0.000
368.697,13.683,1,0.000,0.000
368.798,30.504,1,0.000,0.000
368.904,19.135,1,0.000,0.000
369.003,9.024,1,0.000,0.000
369.105,9.793,1,0.000,0.000
369.207,12.381,1,0.000,0.000
369.308,6.483,1,0.000,0.000
369.413,15.205,1,0.000,0.000
369.511,12.690,1,0.000,0.000
369.614,10.141,1,0.000,0.000
369.717,15.589,1,0.000,0.000
369.818,12.964,1,0.000,0.000
369.922,20.386,1,0.000,0.000
370.021,8.095,1,0.000,0.000
370.123,7.045,1,0.000,0.000
370.224,10.599,1,0.000,0.000
370.326,9.329,1,0.000,0.000
370.429,8.300,1,0.000,0.000
370.526,8.864,1,0.000,0.000
370.630,4.755,1,0.000,0.000
370.729,17.879,1,0.000,0.000
370.831,6.461,1,0.000,0.000
370.936,14.430,1,0.000,0.000
371.033,18.203,1,0.000,0.000
371.136,9.302,1,0.000,0.000
371.238,6.893,1,0.000,0.000
371.339,7.238,1,0.000,0.000
371.445,14.746,1,0.000,0.000
371.542,4.944,1,0.000,0.000
371.644,13.082,1,0.000,0.000
371.745,12.573,1,0.000,0.000
371.844,19.725,1,0.000,0.000
371.950,13.751,1,0.000,0.000
372.049,9.280,1,0.000,0.000
372.150,11.351,1,0.000,0.000
372.251,26.376,1,0.000,0.000
372.353,10.123,1,0.000,0.000
372.459,9.904,1,0.000,0.000
372.557,15.000,1,0.000,0.000
372.659,17.841,1,0.000,0.000
372.762,11.605,1,0.000,0.000
372.863,8.158,1,0.000,0.000
372.968,3.212,1,0.000,0.000
373.067,5.182,1,0.000,0.000
373.170,5.355,1,0.000,0.000
373.271,4.073,1,0.000,0.000
373.372,1.961,1,0.000,0.000
373.478,2.701,1,0.000,0.000
373.576,37.774,1,0.000,0.000
373.678,19.499,1,0.000,0.000
373.779,27.224,1,0.000,0.000
373.880,24.686,1,0.000,0.000
373.985,26.222,1,0.000,0.000
374.083,29.154,1,0.000,0.000
374.184,16.697,1,0.000,0.000
374.286,42.609,1,0.000,0.000
374.388,22.564,1,0.000,0.000
374.494,17.092,1,0.000,0.000
374.591,12.481,1,0.000,0.000
374.693,16.114,1,0.000,0.000
374.795,8.882,1,0.000,0.000
374.895,10.531,1,0.000,0.000
375.001,22.211,1,0.000,0.000
375.103,5.097,1,0.000,0.000
375.203,11.846,1,0.000,0.000
375.304,11.755,1,0.000,0.000
375.406,7.261,1,0.000,0.000
375.513,25.935,1,0.000,0.000
375.608,17.949,1,0.000,0.000
375.710,2.934,1,0.000,0.000
375.811,11.955,1,0.000,0.000
375.912,14.314,1,0.000,0.000
376.016,8.129,1,0.000,0.000
376.115,33.740,1,0.000,0.000
376.215,39.828,1,0.000,0.000
376.316,51.872,1,0.000,0.000
376.418,22.338,1,0.000,0.000
376.522,30.556,1,0.000,0.000
376.620,45.696,1,0.000,0.000
376.721,27.283,1,0.000,0.000
376.822,31.728,1,0.000,0.000
376.924,25.406,1,0.000,0.000
377.031,27.735,1,0.000,0.000
377.128,29.097,1,0.000,0.000
377.228,23.326,1,0.000,0.000
377.329,30.262,1,0.000,0.000
377.432,26.848,1,0.000,0.000
377.537,26.560,1,0.000,0.000
377.636,6.757,1,0.000,0.000
377.737,20.924,1,0.000,0.000
377.838,22.299,1,0.000,0.000
377.939,6.430,1,0.000,0.000
378.044,8.810,1,0.000,0.000
378.139,3.529,1,0.000,0.000
378.244,24.581,1,0.000,0.000
378.346,17.007,1,0.000,0.000
378.448,23.132,1,0.000,0.000
378.553,15.839,1,0.000,0.000
378.652,16.602,1,0.000,0.000
378.754,13.968,1,0.000,0.000
378.859,14.905,1,0.000,0.000
378.963,14.260,1,0.000,0.000
379.068,12.143,1,0.000,0.000
379.166,19.837,1,0.000,0.000
379.269,29.376,1,0.000,0.000
379.369,18.977,1,0.000,0.000
379.473,35.545,1,0.000,0.000
379.578,15.002,1,0.000,0.000
379.675,23.987,1,0.000,0.000
379.778,11.550,1,0.000,0.000
379.877,13.153,1,0.000,0.000
379.979,17.056,1,0.000,0.000
380.083,29.878,1,0.000,0.000
380.180,13.797,1,0.000,0.000
380.283,3.976,1,0.000,0.000
380.384,12.392,1,0.000,0.000
380.485,15.748,1,0.000,0.000
380.591,33.660,1,0.000,0.000
380.689,4.744,1,0.000,0.000
380.793,21.132,1,0.000,0.000
380.894,26.963,1,0.000,0.000
380.996,12.405,1,0.000,0.000
381.100,19.870,1,0.000,0.000
381.199,40.419,1,0.000,0.000
381.300,20.419,1,0.000,0.000
381.403,15.875,1,0.000,0.000
381.504,17.902,1,0.000,0.000
381.608,21.247,1,0.000,0.000
381.709,22.318,1,0.000,0.000
381.812,26.418,1,0.000,0.000
381.914,26.278,1,0.000,0.000
382.015,12.094,1,0.000,0.000
382.121,8.968,1,0.000,0.000
382.219,11.437,1,0.000,0.000
382.320,11.290,1,0.000,0.000
382.421,15.691,1,0.000,0.000
382.523,8.175,1,0.000,0.000
382.627,9.659,1,0.000,0.000
382.726,5.882,1,0.000,0.000
382.827,4.556,1,0.000,0.000
382.927,6.436,1,0.000,0.000
383.029,34.532,1,0.000,0.000
383.134,33.038,1,0.000,0.000
383.232,20.923,1,0.000,0.000
383.334,32.672,1,0.000,0.000
383.435,27.483,1,0.000,0.000
383.534,23.742,1,0.000,0.000
383.638,8.609,1,0.000,0.000
383.736,29.458,1,0.000,0.000
383.837,13.621,1,0.000,0.000
383.938,17.624,1,0.000,0.000
384.039,17.243,1,0.000,0.000
384.144,23.319,1,0.000,0.000
384.242,1.681,1,0.000,0.000
384.343,14.894,1,0.000,0.000
384.444,37.083,1,0.000,0.000
384.547,6.376,1,0.000,0.000
384.650,8.503,1,0.000,0.000
384.748,29.493,1,0.000,0.000
384.850,38.650,1,0.000,0.000
384.951,11.516,1,0.000,0.000
385.051,22.174,1,0.000,0.000
385.156,5.879,1,0.000,0.000
385.253,22.538,1,0.000,0.000
385.353,7.759,1,0.000,0.000
385.455,26.915,1,0.000,0.000
385.556,15.007,1,0.000,0.000
385.660,21.201,1,0.000,0.000
385.759,18.751,1,0.000,0.000
385.860,21.759,1,0.000,0.000
385.961,18.839,1,0.000,0.000
386.062,36.083,1,0.000,0.000
386.166,2.012,1,0.000,0.000
386.265,5.091,1,0.000,0.000
386.367,16.675,1,0.000,0.000
386.468,21.898,1,0.000,0.000
386.570,1.663,1,0.000,0.000
386.677,16.839,1,0.000,0.000
386.778,10.845,1,0.000,0.000
386.879,11.603,1,0.000,0.000
386.981,9.753,1,0.000,0.000
387.082,3.537,1,0.000,0.000
387.187,7.139,1,0.000,0.000
387.286,20.318,1,0.000,0.000
387.387,2.493,1,0.000,0.000
387.489,8.200,1,0.000,0.000
387.590,4.126,1,0.000,0.000
387.694,7.764,1,0.000,0.000
387.792,26.122,1,0.000,0.000
387.893,7.831,1,0.000,0.000
387.995,11.014,1,0.000,0.000
388.095,13.547,1,0.000,0.000
388.198,9.387,1,0.000,0.000
388.294,14.737,1,0.000,0.000
388.395,22.769,1,0.000,0.000
388.498,20.342,1,0.000,0.000
388.600,17.706,1,0.000,0.000
388.704,10.126,1,0.000,0.000
388.803,42.225,1,0.000,0.000
388.904,18.458,1,0.000,0.000
389.005,27.195,1,0.000,0.000
389.108,21.883,1,0.000,0.000
389.212,25.165,1,0.000,0.000
389.310,42.736,1,0.000,0.000
389.411,17.812,1,0.000,0.000
389.512,19.703,1,0.000,0.000
389.614,7.297,1,0.000,0.000
389.719,29.914,1,0.000,0.000
389.816,30.708,1,0.000,0.000
389.918,7.809,1,0.000,0.000
390.019,30.239,1,0.000,0.000
390.122,22.609,1,0.000,0.000
390.228,10.477,1,0.000,0.000
390.327,9.963,1,0.000,0.000
390.428,18.947,1,0.000,0.000
390.529,12.858,1,0.000,0.000
390.630,16.228,1,0.000,0.000
390.734,8.278,1,0.000,0.000
390.833,21.219,1,0.000,0.000
390.933,0.238,1,0.000,0.000
391.035,21.953,1,0.000,0.000
391.135,25.292,1,0.000,0.000
391.239,19.874,1,0.000,0.000
391.337,4.852,1,0.000,0.000
391.439,16.113,1,0.000,0.000
391.541,29.865,1,0.000,0.000
391.641,3.062,1,0.000,0.000
391.745,2.165,1,0.000,0.000
391.843,9.968,1,0.000,0.000
391.945,3.376,1,0.000,0.000
392.046,5.840,1,0.000,0.000
392.147,5.713,1,0.000,0.000
392.252,24.933,1,0.000,0.000
392.351,22.023,1,0.000,0.000
392.452,10.028,1,0.000,0.000
392.552,19.619,1,0.000,0.000
392.653,8.548,1,0.000,0.000
392.757,40.898,1,0.000,0.000
392.856,44.289,1,0.000,0.000
392.957,48.688,1,0.000,0.000
393.058,34.771,1,0.000,0.000
393.160,35.932,1,0.000,0.000
393.265,49.970,1,0.000,0.000
393.363,42.594,1,0.000,0.000
393.466,19.139,1,0.000,0.000
393.567,36.612,1,0.000,0.000
393.668,54.308,1,0.000,0.000
393.772,37.758,1,0.000,0.000
393.871,19.585,1,0.000,0.000
393.973,35.312,1,0.000,0.000
394.074,13.794,1,0.000,0.000
394.178,32.815,1,0.000,0.000
394.283,25.005,1,0.000,0.000
394.381,10.644,1,0.000,0.000
394.483,6.602,1,0.000,0.000
394.584,32.011,1,0.000,0.000
394.685,7.873,1,0.000,0.000
394.793,20.954,1,0.000,0.000
394.890,27.459,1,0.000,0.000
394.992,17.290,1,0.000,0.000
395.091,7.760,1,0.000,0.000
395.197,15.760,1,0.000,0.000
395.300,7.281,1,0.000,0.000
395.400,5.105,1,0.000,0.000
395.501,15.293,1,0.000,0.000
395.603,8.598,1,0.000,0.000
395.703,11.665,1,0.000,0.000
395.808,11.912,1,0.000,0.000
395.905,10.219,1,0.000,0.000
396.005,29.861,1,0.000,0.000
396.107,25.506,1,0.000,0.000
396.207,27.809,1,0.000,0.000
396.312,4.815,1,0.000,0.000
396.410,15.078,1,0.000,0.000
396.512,23.240,1,0.000,0.000
396.612,25.802,1,0.000,0.000
396.713,16.471,1,0.000,0.000
396.817,11.210,1,0.000,0.000
396.915,31.057,1,0.000,0.000
397.016,22.720,1,0.000,0.000
397.117,20.079,1,0.000,0.000
397.220,12.035,1,0.000,0.000
397.323,14.430,1,0.000,0.000
397.422,9.984,1,0.000,0.000
397.523,15.374,1,0.000,0.000
397.624,22.788,1,0.000,0.000
397.728,11.632,1,0.000,0.000
397.834,11.369,1,0.000,0.000
397.931,13.320,1,0.000,0.000
398.033,7.349,1,0.000,0.000
398.135,15.767,1,0.000,0.000
398.237,68.326,1,0.000,0.000
398.341,40.002,1,0.000,0.000
398.441,63.950,1,0.000,0.000
398.543,39.834,1,0.000,0.000
398.645,46.781,1,0.000,0.000
398.746,41.255,1,0.000,0.000
398.853,43.724,1,0.000,0.000
398.951,46.197,1,0.000,0.000
399.052,41.696,1,0.000,0.000
399.153,18.553,1,0.000,0.000
399.254,29.884,1,0.000,0.000
399.362,25.614,1,0.000,0.000
399.460,29.611,1,0.000,0.000
399.562,14.062,1,0.000,0.000
399.661,9.980,1,0.000,0.000
399.763,6.573,1,0.000,0.000
399.868,12.948,1,0.000,0.000
399.964,16.592,1,0.000,0.000
400.066,14.794,1,0.000,0.000
400.167,3.774,1,0.000,0.000
400.268,17.012,1,0.000,0.000
400.372,8.591,1,0.000,0.000
400.473,15.149,1,0.000,0.000
400.572,23.750,1,0.000,0.000
400.673,5.426,1,0.000,0.000
400.774,14.045,1,0.000,0.000
400.878,18.207,1,0.000,0.000
400.977,28.869,1,0.000,0.000
401.080,38.839,1,0.000,0.000
401.180,32.297,1,0.000,0.000
401.283,32.171,1,0.000,0.000
401.385,18.492,1,0.000,0.000
401.484,33.812,1,0.000,0.000
401.586,21.306,1,0.000,0.000
401.688,20.692,1,0.000,0.000
401.788,4.788,1,0.000,0.000
401.894,10.502,1,0.000,0.000
401.992,15.182,1,0.000,0.000
402.093,28.322,1,0.000,0.000
402.194,6.398,1,0.000,0.000
402.297,24.582,1,0.000,0.000
402.402,25.161,1,0.000,0.000
402.500,21.740,1,0.000,0.000
402.602,15.150,1,0.000,0.000
402.705,11.155,1,0.000,0.000
402.808,21.384,1,0.000,0.000
402.913,9.614,1,0.000,0.000
403.012,17.242,1,0.000,0.000
403.113,19.590,1,0.000,0.000
403.213,12.104,1,0.000,0.000
403.315,24.991,1,0.000,0.000
403.420,6.348,1,0.000,0.000
403.517,9.688,1,0.000,0.000
403.618,14.827,1,0.000,0.000
403.720,8.004,1,0.000,0.000
403.821,6.712,1,0.000,0.000
403.926,14.170,1,0.000,0.000
404.025,9.120,1,0.000,0.000
404.127,19.377,1,0.000,0.000
404.228,16.530,1,0.000,0.000
404.330,20.399,1,0.000,0.000
404.436,9.350,1,0.000,0.000
404.537,14.119,1,0.000,0.000
404.639,13.759,1,0.000,0.000
404.741,9.107,1,0.000,0.000
404.843,27.746,1,0.000,0.000
404.950,7.272,1,0.000,0.000
405.048,21.004,1,0.000,0.000
405.149,14.002,1,0.000,0.000
405.250,14.467,1,0.000,0.000
405.351,36.292,1,0.000,0.000
405.456,11.810,1,0.000,0.000
405.557,31.781,1,0.000,0.000
405.660,32.067,1,0.000,0.000
405.763,21.757,1,0.000,0.000
405.865,13.049,1,0.000,0.000
405.970,9.253,1,0.000,0.000
406.068,15.755,1,0.000,0.000
406.169,27.578,1,0.000,0.000
406.272,18.079,1,0.000,0.000
406.376,15.164,1,0.000,0.000
406.482,22.758,1,0.000,0.000
406.580,11.614,1,0.000,0.000
406.682,19.468,1,0.000,0.000
406.784,26.188,1,0.000,0.000
406.886,16.685,1,0.000,0.000
406.990,24.411,1,0.000,0.000
407.088,29.199,1,0.000,0.000
407.195,15.415,1,0.000,0.000
407.296,28.794,1,0.000,0.000
407.398,17.585,1,0.000,0.000
407.502,16.026,1,0.000,0.000
407.600,14.450,1,0.000,0.000
407.700,9.558,1,0.000,0.000
407.802,39.813,1,0.000,0.000
407.902,23.454,1,0.000,0.000
408.007,20.446,1,0.000,0.000
408.105,12.565,1,0.000,0.000
408.207,26.878,1,0.000,0.000
408.308,3.700,1,0.000,0.000
408.409,14.172,1,0.000,0.000
408.514,3.765,1,0.000,0.000
408.612,17.773,1,0.000,0.000
408.713,29.542,1,0.000,0.000
408.814,10.191,1,0.000,0.000
408.917,26.129,1,0.000,0.000
409.022,15.227,1,0.000,0.000
409.119,5.246,1,0.000,0.000
409.221,31.195,1,0.000,0.000
409.323,17.439,1,0.000,0.000
409.424,14.888,1,0.000,0.000
409.528,12.594,1,0.000,0.000
409.627,13.577,1,0.000,0.000
409.727,10.322,1,0.000,0.000
409.828,10.230,1,0.000,0.000
409.929,26.348,1,0.000,0.000
410.034,8.841,1,0.000,0.000
410.131,3.089,1,0.000,0.000
410.233,11.671,1,0.000,0.000
410.336,11.197,1,0.000,0.000
410.441,20.558,1,0.000,0.000
410.546,13.189,1,0.000,0.000
410.646,14.884,1,0.000,0.000
410.747,10.191,1,0.000,0.000
410.848,13.306,1,0.000,0.000
410.949,9.572,1,0.000,0.000
411.051,13.236,1,0.000,0.000
411.151,10.344,1,0.000,0.000
411.255,4.112,1,0.000,0.000
411.356,9.015,1,0.000,0.000
411.456,18.733,1,0.000,0.000
411.561,7.770,1,0.000,0.000
411.659,11.854,1,0.000,0.000
411.760,6.535,1,0.000,0.000
411.861,6.103,1,0.000,0.000
411.963,8.630,1,0.000,0.000
412.065,7.820,1,0.000,0.000
412.163,18.532,1,0.000,0.000
412.264,13.266,1,0.000,0.000
412.366,16.941,1,0.000,0.000
412.468,15.115,1,0.000,0.000
412.572,6.282,1,0.000,0.000
412.670,35.904,1,0.000,0.000
412.773,26.409,1,0.000,0.000
412.875,26.950,1,0.000,0.000
412.974,34.082,1,0.000,0.000
413.080,15.382,1,0.000,0.000
413.179,30.855,1,0.000,0.000
413.281,22.650,1,0.000,0.000
413.381,27.041,1,0.000,0.000
413.482,25.808,1,0.000,0.000
413.586,7.000,1,0.000,0.000
413.686,11.885,1,0.000,0.000
413.787,32.210,1,0.000,0.000
413.888,8.357,1,0.000,0.000
413.990,31.990,1,0.000,0.000
414.097,14.988,1,0.000,0.000
414.194,24.783,1,0.000,0.000
414.296,6.760,1,0.000,0.000
414.396,41.188,1,0.000,0.000
414.498,45.809,1,0.000,0.000
414.604,30.968,1,0.000,0.000
414.702,23.107,1,0.000,0.000
414.808,19.120,1,0.000,0.000
414.908,35.638,1,0.000,0.000
415.009,25.092,1,0.000,0.000
415.115,23.470,1,0.000,0.000
415.214,25.066,1,0.000,0.000
415.315,18.686,1,0.000,0.000
415.416,8.743,1,0.000,0.000
415.517,22.407,1,0.000,0.000
415.622,12.470,1,0.000,0.000
415.719,9.725,1,0.000,0.000
415.820,6.209,1,0.000,0.000
415.919,26.713,1,0.000,0.000
416.020,16.954,1,0.000,0.000
416.126,9.295,1,0.000,0.000
416.227,14.142,1,0.000,0.000
416.327,54.351,1,0.000,0.000
416.427,43.857,1,0.000,0.000
416.531,50.825,1,0.000,0.000
416.635,38.386,1,0.000,0.000
416.734,26.937,1,0.000,0.000
416.837,25.367,1,0.000,0.000
416.937,12.757,1,0.000,0.000
417.039,46.817,1,0.000,0.000
417.144,22.275,1,0.000,0.000
417.241,20.571,1,0.000,0.000
417.344,9.512,1,0.000,0.000
417.445,15.863,1,0.000,0.000
417.546,13.020,1,0.000,0.000
417.654,18.062,1,0.000,0.000
417.754,3.307,1,0.000,0.000
417.857,19.910,1,0.000,0.000
417.960,7.881,1,0.000,0.000
418.063,22.569,1,0.000,0.000
418.170,5.995,1,0.000,0.000
418.269,11.837,1,0.000,0.000
418.373,20.493,1,0.000,0.000
418.474,10.058,1,0.000,0.000
418.576,17.506,1,0.000,0.000
418.681,5.094,1,0.000,0.000
418.779,4.202,1,0.000,0.000
418.880,4.777,1,0.000,0.000
418.982,27.989,1,0.000,0.000
419.083,11.097,1,0.000,0.000
419.187,10.590,1,0.000,0.000
419.285,15.033,1,0.000,0.000
419.387,6.629,1,0.000,0.000
419.488,11.156,1,0.000,0.000
419.591,19.277,1,0.000,0.000
419.695,12.767,1,0.000,0.000
419.805,6.782,1,0.000,0.000
419.907,6.782,1,0.000,0.000
420.009,11.286,1,0.000,0.000
420.111,12.488,1,0.000,0.000
420.216,22.021,1,0.000,0.000
420.315,18.015,1,0.000,0.000
420.417,4.418,1,0.000,0.000
420.520,17.741,1,0.000,0.000
420.621,14.882,1,0.000,0.000
420.725,12.016,1,0.000,0.000
420.823,5.619,1,0.000,0.000
420.926,1.404,1,0.000,0.000
421.029,10.192,1,0.000,0.000
421.130,15.376,1,0.000,0.000
421.235,5.517,1,0.000,0.000
421.333,6.362,1,0.000,0.000
421.435,22.817,1,0.000,0.000
421.536,28.057,1,0.000,0.000
421.638,2.024,1,0.000,0.000
421.742,7.474,1,0.000,0.000
421.839,21.050,1,0.000,0.000
421.941,64.446,1,0.000,0.000
422.043,11.046,1,0.000,0.000
422.148,56.248,1,0.000,0.000
422.254,39.672,1,0.000,0.000
422.352,53.089,1,0.000,0.000
422.455,30.792,1,0.000,0.000
422.556,16.857,1,0.000,0.000
422.658,31.160,1,0.000,0.000
422.764,6.603,1,0.000,0.000
422.864,10.864,1,0.000,0.000
422.966,19.709,1,0.000,0.000
423.068,18.968,1,0.000,0.000
423.169,33.841,1,0.000,0.000
423.275,15.076,1,0.000,0.000
423.372,30.151,1,0.000,0.000
423.474,4.789,1,0.000,0.000
423.575,20.967,1,0.000,0.000
423.674,22.552,1,0.000,0.000
423.781,7.368,1,0.000,0.000
423.878,25.459,1,0.000,0.000
423.980,18.332,1,0.000,0.000
424.082,27.420,1,0.000,0.000
424.184,8.986,1,0.000,0.000
424.288,18.937,1,0.000,0.000
424.386,15.779,1,0.000,0.000
424.487,12.897,1,0.000,0.000
424.587,16.088,1,0.000,0.000
424.689,18.233,1,0.000,0.000
424.793,10.056,1,0.000,0.000
424.891,22.069,1,0.000,0.000
424.994,10.270,1,0.000,0.000
425.097,38.891,1,0.000,0.000
425.199,18.050,1,0.000,0.000
425.305,12.657,1,0.000,0.000
425.402,6.089,1,0.000,0.000
425.504,14.687,1,0.000,0.000
425.606,10.320,1,0.000,0.000
425.706,29.713,1,0.000,0.000
425.812,11.486,1,0.000,0.000
425.908,21.917,1,0.000,0.000
426.010,32.239,1,0.000,0.000
426.111,29.192,1,0.000,0.000
426.214,13.122,1,0.000,0.000
426.318,17.117,1,0.000,0.000
426.416,37.165,1,0.000,0.000
426.517,23.459,1,0.000,0.000
426.618,27.362,1,0.000,0.000
426.720,37.351,1,0.000,0.000
426.824,22.513,1,0.000,0.000
426.921,20.625,1,0.000,0.000
427.023,22.436,1,0.000,0.000
427.125,10.199,1,0.000,0.000
427.227,2.977,1,0.000,0.000
427.333,17.407,1,0.000,0.000
427.431,8.359,1,0.000,0.000
427.533,5.443,1,0.000,0.000
427.635,30.414,1,0.000,0.000
427.736,30.712,1,0.000,0.000
427.842,16.121,1,0.000,0.000
427.945,21.576,1,0.000,0.000
428.047,20.201,1,0.000,0.000
428.149,13.278,1,0.000,0.000
428.251,12.472,1,0.000,0.000
428.353,26.042,1,0.000,0.000
428.452,10.223,1,0.000,0.000
428.554,16.566,1,0.000,0.000
428.653,15.485,1,0.000,0.000
428.755,10.532,1,0.000,0.000
428.860,9.791,1,0.000,0.000
428.957,34.823,1,0.000,0.000
429.060,28.466,1,0.000,0.000
429.161,14.009,1,0.000,0.000
429.263,24.830,1,0.000,0.000
429.367,10.221,1,0.000,0.000
429.466,8.664,1,0.000,0.000
429.568,6.861,1,0.000,0.000
429.671,10.155,1,0.000,0.000
429.773,25.927,1,0.000,0.000
429.876,15.881,1,0.000,0.000
429.976,8.381,1,0.000,0.000
430.077,11.012,1,0.000,0.000
430.178,20.968,1,0.000,0.000
430.279,21.596,1,0.000,0.000
430.383,6.639,1,0.000,0.000
430.481,7.715,1,0.000,0.000
430.583,8.178,1,0.000,0.000
430.683,14.431,1,0.000,0.000
430.786,5.875,1,0.000,0.000
430.890,6.745,1,0.000,0.000
430.988,12.306,1,0.000,0.000
431.088,8.762,1,0.000,0.000
431.190,61.342,1,0.000,0.000
431.291,43.595,1,0.000,0.000
431.395,42.597,1,0.000,0.000
431.493,25.427,1,0.000,0.000
431.595,25.924,1,0.000,0.000
431.697,31.315,1,0.000,0.000
431.798,19.999,1,0.000,0.000
431.903,5.715,1,0.000,0.000
432.001,23.001,1,0.000,0.000
432.102,27.690,1,0.000,0.000
432.203,14.545,1,0.000,0.000
432.304,6.545,1,0.000,0.000
432.409,24.985,1,0.000,0.000
432.507,14.232,1,0.000,0.000
432.608,11.498,1,0.000,0.000
432.711,19.507,1,0.000,0.000
432.812,18.931,1,0.000,0.000
432.916,21.171,1,0.000,0.000
433.014,8.083,1,0.000,0.000
433.115,23.541,1,0.000,0.000
433.216,13.614,1,0.000,0.000
433.318,27.630,1,0.000,0.000
433.421,14.887,1,0.000,0.000
433.520,11.176,1,0.000,0.000
433.623,33.817,1,0.000,0.000
433.725,33.714,1,0.000,0.000
433.826,53.674,1,0.000,0.000
433.931,45.328,1,0.000,0.000
434.031,25.579,1,0.000,0.000
434.131,19.961,1,0.000,0.000
434.233,41.282,1,0.000,0.000
434.333,59.703,1,0.000,0.000
434.438,30.888,1,0.000,0.000
434.536,17.396,1,0.000,0.000
434.638,31.011,1,0.000,0.000
434.741,11.639,1,0.000,0.000
434.842,25.691,1,0.000,0.000
434.946,23.831,1,0.000,0.000
435.046,36.462,1,0.000,0.000
435.147,21.532,1,0.000,0.000
435.250,18.582,1,0.000,0.000
435.351,27.833,1,0.000,0.000
435.457,39.738,1,0.000,0.000
435.555,11.471,1,0.000,0.000
435.657,22.566,1,0.000,0.000
435.759,24.242,1,0.000,0.000
435.862,18.602,1,0.000,0.000
435.968,16.689,1,0.000,0.000
436.066,21.530,1,0.000,0.000
436.170,20.045,1,0.000,0.000
436.272,30.633,1,0.000,0.000
436.374,21.424,1,0.000,0.000
436.477,16.381,1,0.000,0.000
436.575,8.331,1,0.000,0.000
436.676,21.505,1,0.000,0.000
436.777,4.719,1,0.000,0.000
436.879,17.867,1,0.000,0.000
436.985,15.315,1,0.000,0.000
437.084,3.421,1,0.000,0.000
