t_sec,v_raw,v_limited,estop_scale,fatigue_scale,joint_name
481.392,-0.0002,-0.0002,1.000,1.000,shoulder_lift
481.442,-0.0002,-0.0002,1.000,1.000,shoulder_lift
481.493,-0.0001,-0.0001,1.000,1.000,shoulder_lift
481.542,-0.0001,-0.0001,1.000,1.000,shoulder_lift
481.592,-0.0002,-0.0002,1.000,1.000,shoulder_lift
481.642,-0.0000,-0.0000,1.000,1.000,shoulder_lift
481.692,-0.0002,-0.0002,1.000,1.000,shoulder_lift
481.742,-0.0002,-0.0002,1.000,1.000,shoulder_lift
481.792,-0.0001,-0.0001,1.000,1.000,shoulder_lift
481.843,-0.0001,-0.0001,1.000,1.000,shoulder_lift
481.892,-0.0001,-0.0001,1.000,1.000,shoulder_lift
481.942,0.0000,0.0000,1.000,1.000,shoulder_lift
481.992,-0.0000,-0.0000,1.000,1.000,shoulder_lift
482.042,0.0001,0.0001,1.000,1.000,shoulder_lift
482.092,0.0001,0.0001,1.000,1.000,shoulder_lift
482.142,0.0001,0.0001,1.000,1.000,shoulder_lift
482.192,0.0001,0.0001,1.000,1.000,shoulder_lift
482.242,0.0001,0.0001,1.000,1.000,shoulder_lift
482.292,0.0003,0.0003,1.000,1.000,shoulder_lift
482.343,0.0002,0.0002,1.000,1.000,shoulder_lift
482.393,0.0001,0.0001,1.000,1.000,shoulder_lift
482.442,-0.0000,-0.0000,1.000,1.000,shoulder_lift
482.492,0.0000,0.0000,1.000,1.000,shoulder_lift
482.543,0.0001,0.0001,1.000,1.000,shoulder_lift
482.593,0.0001,0.0001,1.000,1.000,shoulder_lift
482.642,0.0001,0.0001,1.000,1.000,shoulder_lift
482.692,-0.0001,-0.0001,1.000,1.000,shoulder_lift
482.742,0.0001,0.0001,1.000,1.000,shoulder_lift
482.792,0.0000,0.0000,1.000,1.000,shoulder_lift
482.842,0.0002,0.0002,1.000,1.000,shoulder_lift
482.893,0.0000,0.0000,1.000,1.000,shoulder_lift
482.943,0.0000,0.0000,1.000,1.000,shoulder_lift
482.992,0.0001,0.0001,1.000,1.000,shoulder_lift
483.042,0.0002,0.0002,1.000,1.000,shoulder_lift
483.092,0.0002,0.0002,1.000,1.000,shoulder_lift
483.142,0.0000,0.0000,1.000,1.000,shoulder_lift
483.192,0.0001,0.0001,1.000,1.000,shoulder_lift
483.242,0.0003,0.0003,1.000,1.000,shoulder_lift
483.292,0.0002,0.0002,1.000,1.000,shoulder_lift
483.342,0.0000,0.0000,1.000,1.000,shoulder_lift
483.392,0.0002,0.0002,1.000,1.000,shoulder_lift
483.442,0.0000,0.0000,1.000,1.000,shoulder_lift
483.492,0.0001,0.0001,1.000,1.000,shoulder_lift
483.542,0.0003,0.0003,1.000,1.000,shoulder_lift
483.592,0.0003,0.0003,1.000,1.000,shoulder_lift
483.642,0.0002,0.0002,1.000,1.000,shoulder_lift
483.693,0.0002,0.0002,1.000,1.000,shoulder_lift
483.743,0.0000,0.0000,1.000,1.000,shoulder_lift
483.792,0.0000,0.0000,1.000,1.000,shoulder_lift
483.842,0.0000,0.0000,1.000,1.000,shoulder_lift
483.892,0.0001,0.0001,1.000,1.000,shoulder_lift
483.942,-0.0001,-0.0001,1.000,1.000,shoulder_lift
483.992,0.0001,0.0001,1.000,1.000,shoulder_lift
484.043,0.0002,0.0002,1.000,1.000,shoulder_lift
484.092,0.0001,0.0001,1.000,1.000,shoulder_lift
484.142,0.0001,0.0001,1.000,1.000,shoulder_lift
484.192,-0.0000,-0.0000,1.000,1.000,shoulder_lift
484.243,0.0000,0.0000,1.000,1.000,shoulder_lift
484.292,0.0001,0.0001,1.000,1.000,shoulder_lift
484.342,-0.0001,-0.0001,1.000,1.000,shoulder_lift
484.392,-0.0002,-0.0002,1.000,1.000,shoulder_lift
484.442,-0.0000,-0.0000,1.000,1.000,shoulder_lift
484.492,-0.0000,-0.0000,1.000,1.000,shoulder_lift
484.542,-0.0001,-0.0001,1.000,1.000,shoulder_lift
484.592,-0.0001,-0.0001,1.000,1.000,shoulder_lift
484.642,-0.0001,-0.0001,1.000,1.000,shoulder_lift
484.692,-0.0001,-0.0001,1.000,1.000,shoulder_lift
484.742,-0.0001,-0.0001,1.000,1.000,shoulder_lift
484.792,-0.0001,-0.0001,1.000,1.000,shoulder_lift
484.842,-0.0003,-0.0003,1.000,1.000,shoulder_lift
484.892,-0.0002,-0.0002,1.000,1.000,shoulder_lift
484.942,0.0000,0.0000,1.000,1.000,shoulder_lift
484.992,-0.0002,-0.0002,1.000,1.000,shoulder_lift
485.042,-0.0002,-0.0002,1.000,1.000,shoulder_lift
485.092,-0.0000,-0.0000,1.000,1.000,shoulder_lift
485.143,-0.0001,-0.0001,1.000,1.000,shoulder_lift
485.192,-0.0002,-0.0002,1.000,1.000,shoulder_lift
485.242,-0.0001,-0.0001,1.000,1.000,shoulder_lift
485.292,-0.0002,-0.0002,1.000,1.000,shoulder_lift
485.342,-0.0000,-0.0000,1.000,1.000,shoulder_lift
485.392,-0.0002,-0.0002,1.000,1.000,shoulder_lift
485.443,-0.0003,-0.0003,1.000,1.000,shoulder_lift
485.492,-0.0001,-0.0001,1.000,1.000,shoulder_lift
485.542,-0.0002,-0.0002,1.000,1.000,shoulder_lift
485.592,-0.0001,-0.0001,1.000,1.000,shoulder_lift
485.642,-0.0001,-0.0001,1.000,1.000,shoulder_lift
485.692,-0.0003,-0.0003,1.000,1.000,shoulder_lift
485.742,-0.0001,-0.0001,1.000,1.000,shoulder_lift
485.792,-0.0001,-0.0001,1.000,1.000,shoulder_lift
485.842,-0.0001,-0.0001,1.000,1.000,shoulder_lift
485.893,-0.0001,-0.0001,1.000,1.000,shoulder_lift
485.943,-0.0001,-0.0001,1.000,1.000,shoulder_lift
485.992,-0.0002,-0.0002,1.000,1.000,shoulder_lift
486.042,-0.0001,-0.0001,1.000,1.000,shoulder_lift
486.092,0.0001,0.0001,1.000,1.000,shoulder_lift
486.142,-0.0000,-0.0000,1.000,1.000,shoulder_lift
486.192,0.0000,0.0000,1.000,1.000,shoulder_lift
486.242,0.0001,0.0001,1.000,1.000,shoulder_lift
486.292,0.0000,0.0000,1.000,1.000,shoulder_lift
486.342,0.0003,0.0003,1.000,1.000,shoulder_lift
486.392,-0.0000,-0.0000,1.000,1.000,shoulder_lift
486.442,0.0001,0.0001,1.000,1.000,shoulder_lift
486.493,-0.0001,-0.0001,1.000,1.000,shoulder_lift
486.542,0.0002,0.0002,1.000,1.000,shoulder_lift
486.592,0.0001,0.0001,1.000,1.000,shoulder_lift
486.642,0.0002,0.0002,1.000,1.000,shoulder_lift
486.692,0.0001,0.0001,1.000,1.000,shoulder_lift
486.743,0.0001,0.0001,1.000,1.000,shoulder_lift
486.792,0.0002,0.0002,1.000,1.000,shoulder_lift
486.842,0.0001,0.0001,1.000,1.000,shoulder_lift
486.893,0.0001,0.0001,1.000,1.000,shoulder_lift
486.942,0.0000,0.0000,1.000,1.000,shoulder_lift
486.992,-0.0001,-0.0001,1.000,1.000,shoulder_lift
487.042,0.0000,0.0000,1.000,1.000,shoulder_lift
487.092,-0.0001,-0.0001,1.000,1.000,shoulder_lift
487.142,-0.0000,-0.0000,1.000,1.000,shoulder_lift
487.192,0.0000,0.0000,1.000,1.000,shoulder_lift
487.242,0.0001,0.0001,1.000,1.000,shoulder_lift
487.293,0.0001,0.0001,1.000,1.000,shoulder_lift
487.342,0.0001,0.0001,1.000,1.000,shoulder_lift
487.392,0.0001,0.0001,1.000,1.000,shoulder_lift
487.442,0.0000,0.0000,1.000,1.000,shoulder_lift
487.493,0.0001,0.0001,1.000,1.000,shoulder_lift
487.542,0.0000,0.0000,1.000,1.000,shoulder_lift
487.592,-0.0000,-0.0000,1.000,1.000,shoulder_lift
487.642,0.0002,0.0002,1.000,1.000,shoulder_lift
487.692,0.0002,0.0002,1.000,1.000,shoulder_lift
487.742,0.0001,0.0001,1.000,1.000,shoulder_lift
487.792,0.0001,0.0001,1.000,1.000,shoulder_lift
487.842,0.0000,0.0000,1.000,1.000,shoulder_lift
487.893,0.0001,0.0001,1.000,1.000,shoulder_lift
487.942,-0.0000,-0.0000,1.000,1.000,shoulder_lift
487.992,0.0001,0.0001,1.000,1.000,shoulder_lift
488.042,0.0002,0.0002,1.000,1.000,shoulder_lift
488.092,-0.0001,-0.0001,1.000,1.000,shoulder_lift
488.142,-0.0000,-0.0000,1.000,1.000,shoulder_lift
488.192,0.0001,0.0001,1.000,1.000,shoulder_lift
488.242,0.0001,0.0001,1.000,1.000,shoulder_lift
488.292,0.0001,0.0001,1.000,1.000,shoulder_lift
488.342,0.0001,0.0001,1.000,1.000,shoulder_lift
488.392,0.0002,0.0002,1.000,1.000,shoulder_lift
488.442,0.0000,0.0000,1.000,1.000,shoulder_lift
488.492,0.0001,0.0001,1.000,1.000,shoulder_lift
488.542,-0.0000,-0.0000,1.000,1.000,shoulder_lift
488.592,0.0001,0.0001,1.000,1.000,shoulder_lift
488.642,0.0000,0.0000,1.000,1.000,shoulder_lift
488.692,0.0002,0.0002,1.000,1.000,shoulder_lift
488.743,0.0001,0.0001,1.000,1.000,shoulder_lift
488.792,0.0001,0.0001,1.000,1.000,shoulder_lift
488.842,0.0001,0.0001,1.000,1.000,shoulder_lift
488.892,0.0001,0.0001,1.000,1.000,shoulder_lift
488.943,-0.0001,-0.0001,1.000,1.000,shoulder_lift
488.992,0.0000,0.0000,1.000,1.000,shoulder_lift
489.042,-0.0001,-0.0001,1.000,1.000,shoulder_lift
489.092,-0.0000,-0.0000,1.000,1.000,shoulder_lift
489.142,0.0000,0.0000,1.000,1.000,shoulder_lift
489.192,-0.0000,-0.0000,1.000,1.000,shoulder_lift
489.242,0.0001,0.0001,1.000,1.000,shoulder_lift
489.293,-0.0001,-0.0001,1.000,1.000,shoulder_lift
489.342,0.0000,0.0000,1.000,1.000,shoulder_lift
489.392,0.0002,0.0002,1.000,1.000,shoulder_lift
489.442,-0.0001,-0.0001,1.000,1.000,shoulder_lift
489.492,-0.0002,-0.0002,1.000,1.000,shoulder_lift
489.542,-0.0001,-0.0001,1.000,1.000,shoulder_lift
489.592,-0.0001,-0.0001,1.000,1.000,shoulder_lift
489.642,-0.0000,-0.0000,1.000,1.000,shoulder_lift
489.692,-0.0001,-0.0001,1.000,1.000,shoulder_lift
489.743,-0.0001,-0.0001,1.000,1.000,shoulder_lift
489.792,-0.0000,-0.0000,1.000,1.000,shoulder_lift
489.842,-0.0000,-0.0000,1.000,1.000,shoulder_lift
489.892,-0.0002,-0.0002,1.000,1.000,shoulder_lift
489.942,-0.0001,-0.0001,1.000,1.000,shoulder_lift
489.993,-0.0001,-0.0001,1.000,1.000,shoulder_lift
490.042,-0.0001,-0.0001,1.000,1.000,shoulder_lift
490.093,-0.0000,-0.0000,1.000,1.000,shoulder_lift
490.142,-0.0001,-0.0001,1.000,1.000,shoulder_lift
490.192,-0.0000,-0.0000,1.000,1.000,shoulder_lift
490.242,0.0001,0.0001,1.000,1.000,shoulder_lift
490.292,-0.0003,-0.0003,1.000,1.000,shoulder_lift
490.342,-0.0001,-0.0001,1.000,1.000,shoulder_lift
490.392,-0.0001,-0.0001,1.000,1.000,shoulder_lift
490.442,-0.0001,-0.0001,1.000,1.000,shoulder_lift
490.492,-0.0003,-0.0003,1.000,1.000,shoulder_lift
490.543,-0.0002,-0.0002,1.000,1.000,shoulder_lift
490.592,-0.0001,-0.0001,1.000,1.000,shoulder_lift
490.642,-0.0000,-0.0000,1.000,1.000,shoulder_lift
490.692,-0.0001,-0.0001,1.000,1.000,shoulder_lift
490.742,-0.0001,-0.0001,1.000,1.000,shoulder_lift
490.792,-0.0001,-0.0001,1.000,1.000,shoulder_lift
490.842,-0.0001,-0.0001,1.000,1.000,shoulder_lift
490.892,-0.0002,-0.0002,1.000,1.000,shoulder_lift
490.942,-0.0001,-0.0001,1.000,1.000,shoulder_lift
490.992,-0.0002,-0.0002,1.000,1.000,shoulder_lift
491.042,0.0000,0.0000,1.000,1.000,shoulder_lift
491.092,-0.0002,-0.0002,1.000,1.000,shoulder_lift
491.142,-0.0000,-0.0000,1.000,1.000,shoulder_lift
491.192,-0.0002,-0.0002,1.000,1.000,shoulder_lift
491.242,-0.0001,-0.0001,1.000,1.000,shoulder_lift
491.293,0.0000,0.0000,1.000,1.000,shoulder_lift
491.342,-0.0001,-0.0001,1.000,1.000,shoulder_lift
491.392,-0.0001,-0.0001,1.000,1.000,shoulder_lift
491.442,-0.0001,-0.0001,1.000,1.000,shoulder_lift
491.493,0.0000,0.0000,1.000,1.000,shoulder_lift
491.542,-0.0000,-0.0000,1.000,1.000,shoulder_lift
491.592,0.0001,0.0001,1.000,1.000,shoulder_lift
491.642,-0.0000,-0.0000,1.000,1.000,shoulder_lift
491.693,0.0000,0.0000,1.000,1.000,shoulder_lift
491.742,0.0000,0.0000,1.000,1.000,shoulder_lift
491.793,0.0002,0.0002,1.000,1.000,shoulder_lift
491.842,0.0001,0.0001,1.000,1.000,shoulder_lift
491.892,0.0002,0.0002,1.000,1.000,shoulder_lift
491.942,0.0002,0.0002,1.000,1.000,shoulder_lift
491.993,0.0001,0.0001,1.000,1.000,shoulder_lift
492.042,0.0003,0.0003,1.000,1.000,shoulder_lift
492.092,0.0001,0.0001,1.000,1.000,shoulder_lift
492.143,0.0001,0.0001,1.000,1.000,shoulder_lift
492.192,-0.0000,-0.0000,1.000,1.000,shoulder_lift
492.242,-0.0000,-0.0000,1.000,1.000,shoulder_lift
492.292,0.0001,0.0001,1.000,1.000,shoulder_lift
492.342,-0.0000,-0.0000,1.000,1.000,shoulder_lift
492.392,0.0003,0.0003,1.000,1.000,shoulder_lift
492.442,0.0001,0.0001,1.000,1.000,shoulder_lift
492.492,0.0001,0.0001,1.000,1.000,shoulder_lift
492.542,0.0003,0.0003,1.000,1.000,shoulder_lift
492.592,0.0002,0.0002,1.000,1.000,shoulder_lift
492.643,0.0001,0.0001,1.000,1.000,shoulder_lift
492.692,0.0002,0.0002,1.000,1.000,shoulder_lift
492.742,0.0001,0.0001,1.000,1.000,shoulder_lift
492.792,0.0000,0.0000,1.000,1.000,shoulder_lift
492.842,0.0001,0.0001,1.000,1.000,shoulder_lift
492.893,0.0002,0.0002,1.000,1.000,shoulder_lift
492.942,-0.0001,-0.0001,1.000,1.000,shoulder_lift
492.992,0.0001,0.0001,1.000,1.000,shoulder_lift
493.042,0.0000,0.0000,1.000,1.000,shoulder_lift
493.092,0.0000,0.0000,1.000,1.000,shoulder_lift
493.142,0.0002,0.0002,1.000,1.000,shoulder_lift
493.192,0.0001,0.0001,1.000,1.000,shoulder_lift
493.242,0.0001,0.0001,1.000,1.000,shoulder_lift
493.292,0.0001,0.0001,1.000,1.000,shoulder_lift
493.342,0.0002,0.0002,1.000,1.000,shoulder_lift
493.392,0.0001,0.0001,1.000,1.000,shoulder_lift
493.442,0.0001,0.0001,1.000,1.000,shoulder_lift
493.492,0.0000,0.0000,1.000,1.000,shoulder_lift
493.542,0.0000,0.0000,1.000,1.000,shoulder_lift
493.592,0.0001,0.0001,1.000,1.000,shoulder_lift
493.642,-0.0001,-0.0001,1.000,1.000,shoulder_lift
493.692,0.0002,0.0002,1.000,1.000,shoulder_lift
493.742,-0.0000,-0.0000,1.000,1.000,shoulder_lift
493.792,0.0000,0.0000,1.000,1.000,shoulder_lift
493.842,-0.0000,-0.0000,1.000,1.000,shoulder_lift
493.893,-0.0001,-0.0001,1.000,1.000,shoulder_lift
493.942,-0.0002,-0.0002,1.000,1.000,shoulder_lift
493.992,-0.0001,-0.0001,1.000,1.000,shoulder_lift
494.042,-0.0003,-0.0003,1.000,1.000,shoulder_lift
494.092,-0.0001,-0.0001,1.000,1.000,shoulder_lift
494.142,-0.0001,-0.0001,1.000,1.000,shoulder_lift
494.193,-0.0002,-0.0002,1.000,1.000,shoulder_lift
494.242,-0.0002,-0.0002,1.000,1.000,shoulder_lift
494.292,0.0000,0.0000,1.000,1.000,shoulder_lift
494.342,0.0000,0.0000,1.000,1.000,shoulder_lift
494.392,-0.0002,-0.0002,1.000,1.000,shoulder_lift
494.442,-0.0002,-0.0002,1.000,1.000,shoulder_lift
494.493,-0.0000,-0.0000,1.000,1.000,shoulder_lift
494.542,-0.0002,-0.0002,1.000,1.000,shoulder_lift
494.592,-0.0001,-0.0001,1.000,1.000,shoulder_lift
494.642,-0.0001,-0.0001,1.000,1.000,shoulder_lift
494.693,-0.0001,-0.0001,1.000,1.000,shoulder_lift
494.743,-0.0003,-0.0003,1.000,1.000,shoulder_lift
494.792,-0.0003,-0.0003,1.000,1.000,shoulder_lift
494.842,-0.0002,-0.0002,1.000,1.000,shoulder_lift
494.893,0.0000,0.0000,1.000,1.000,shoulder_lift
494.942,-0.0002,-0.0002,1.000,1.000,shoulder_lift
494.992,-0.0001,-0.0001,1.000,1.000,shoulder_lift
495.042,-0.0002,-0.0002,1.000,1.000,shoulder_lift
495.092,-0.0001,-0.0001,1.000,1.000,shoulder_lift
495.142,-0.0002,-0.0002,1.000,1.000,shoulder_lift
495.193,-0.0001,-0.0001,1.000,1.000,shoulder_lift
495.242,-0.0001,-0.0001,1.000,1.000,shoulder_lift
495.292,0.0000,0.0000,1.000,1.000,shoulder_lift
495.343,-0.0001,-0.0001,1.000,1.000,shoulder_lift
495.392,-0.0000,-0.0000,1.000,1.000,shoulder_lift
495.442,-0.0000,-0.0000,1.000,1.000,shoulder_lift
495.492,0.0000,0.0000,1.000,1.000,shoulder_lift
495.542,0.0000,0.0000,1.000,1.000,shoulder_lift
495.593,-0.0000,-0.0000,1.000,1.000,shoulder_lift
495.642,-0.0001,-0.0001,1.000,1.000,shoulder_lift
495.692,0.0002,0.0002,1.000,1.000,shoulder_lift
495.743,0.0002,0.0002,1.000,1.000,shoulder_lift
495.792,0.0002,0.0002,1.000,1.000,shoulder_lift
495.842,0.0001,0.0001,1.000,1.000,shoulder_lift
495.893,-0.0000,-0.0000,1.000,1.000,shoulder_lift
495.942,0.0002,0.0002,1.000,1.000,shoulder_lift
495.992,0.0001,0.0001,1.000,1.000,shoulder_lift
496.042,0.0002,0.0002,1.000,1.000,shoulder_lift
496.093,-0.0000,-0.0000,1.000,1.000,shoulder_lift
496.142,0.0000,0.0000,1.000,1.000,shoulder_lift
496.192,0.0003,0.0003,1.000,1.000,shoulder_lift
496.242,-0.0001,-0.0001,1.000,1.000,shoulder_lift
496.292,0.0000,0.0000,1.000,1.000,shoulder_lift
496.342,0.0001,0.0001,1.000,1.000,shoulder_lift
496.392,0.0002,0.0002,1.000,1.000,shoulder_lift
496.443,-0.0000,-0.0000,1.000,1.000,shoulder_lift
496.492,0.0001,0.0001,1.000,1.000,shoulder_lift
496.542,0.0001,0.0001,1.000,1.000,shoulder_lift
496.593,0.0002,0.0002,1.000,1.000,shoulder_lift
496.642,-0.0001,-0.0001,1.000,1.000,shoulder_lift
496.692,0.0000,0.0000,1.000,1.000,shoulder_lift
496.742,0.0001,0.0001,1.000,1.000,shoulder_lift
496.792,0.0002,0.0002,1.000,1.000,shoulder_lift
496.842,0.0002,0.0002,1.000,1.000,shoulder_lift
496.893,0.0002,0.0002,1.000,1.000,shoulder_lift
496.942,0.0002,0.0002,1.000,1.000,shoulder_lift
496.992,0.0001,0.0001,1.000,1.000,shoulder_lift
497.042,0.0001,0.0001,1.000,1.000,shoulder_lift
497.092,0.0001,0.0001,1.000,1.000,shoulder_lift
497.142,0.0000,0.0000,1.000,1.000,shoulder_lift
497.193,0.0001,0.0001,1.000,1.000,shoulder_lift
497.242,0.0000,0.0000,1.000,1.000,shoulder_lift
497.293,0.0001,0.0001,1.000,1.000,shoulder_lift
497.342,0.0001,0.0001,1.000,1.000,shoulder_lift
497.392,-0.0000,-0.0000,1.000,1.000,shoulder_lift
497.442,0.0000,0.0000,1.000,1.000,shoulder_lift
497.492,0.0001,0.0001,1.000,1.000,shoulder_lift
497.542,-0.0001,-0.0001,1.000,1.000,shoulder_lift
497.592,0.0003,0.0003,1.000,1.000,shoulder_lift
497.642,0.0000,0.0000,1.000,1.000,shoulder_lift
497.692,0.0001,0.0001,1.000,1.000,shoulder_lift
497.742,0.0002,0.0002,1.000,1.000,shoulder_lift
497.792,0.0001,0.0001,1.000,1.000,shoulder_lift
497.842,-0.0001,-0.0001,1.000,1.000,shoulder_lift
497.892,-0.0001,-0.0001,1.000,1.000,shoulder_lift
497.942,0.0000,0.0000,1.000,1.000,shoulder_lift
497.992,0.0001,0.0001,1.000,1.000,shoulder_lift
498.042,0.0001,0.0001,1.000,1.000,shoulder_lift
498.092,-0.0000,-0.0000,1.000,1.000,shoulder_lift
498.142,-0.0000,-0.0000,1.000,1.000,shoulder_lift
498.192,-0.0000,-0.0000,1.000,1.000,shoulder_lift
498.242,-0.0001,-0.0001,1.000,1.000,shoulder_lift
498.292,-0.0000,-0.0000,1.000,1.000,shoulder_lift
498.342,-0.0000,-0.0000,1.000,1.000,shoulder_lift
498.392,-0.0002,-0.0002,1.000,1.000,shoulder_lift
498.442,-0.0001,-0.0001,1.000,1.000,shoulder_lift
498.492,-0.0001,-0.0001,1.000,1.000,shoulder_lift
498.542,-0.0001,-0.0001,1.000,1.000,shoulder_lift
498.592,0.0000,0.0000,1.000,1.000,shoulder_lift
498.642,-0.0002,-0.0002,1.000,1.000,shoulder_lift
498.692,-0.0001,-0.0001,1.000,1.000,shoulder_lift
498.742,-0.0000,-0.0000,1.000,1.000,shoulder_lift
498.792,0.0000,0.0000,1.000,1.000,shoulder_lift
498.842,0.0000,0.0000,1.000,1.000,shoulder_lift
498.892,-0.0001,-0.0001,1.000,1.000,shoulder_lift
498.942,-0.0002,-0.0002,1.000,1.000,shoulder_lift
498.993,-0.0001,-0.0001,1.000,1.000,shoulder_lift
499.042,-0.0001,-0.0001,1.000,1.000,shoulder_lift
499.092,0.0000,0.0000,1.000,1.000,shoulder_lift
499.142,-0.0002,-0.0002,1.000,1.000,shoulder_lift
499.193,-0.0001,-0.0001,1.000,1.000,shoulder_lift
499.242,-0.0002,-0.0002,1.000,1.000,shoulder_lift
499.292,-0.0000,-0.0000,1.000,1.000,shoulder_lift
499.342,-0.0000,-0.0000,1.000,1.000,shoulder_lift
499.392,-0.0001,-0.0001,1.000,1.000,shoulder_lift
499.442,-0.0001,-0.0001,1.000,1.000,shoulder_lift
499.493,-0.0000,-0.0000,1.000,1.000,shoulder_lift
499.542,-0.0002,-0.0002,1.000,1.000,shoulder_lift
499.592,0.0000,0.0000,1.000,1.000,shoulder_lift
499.642,-0.0002,-0.0002,1.000,1.000,shoulder_lift
499.692,-0.0001,-0.0001,1.000,1.000,shoulder_lift
499.742,-0.0002,-0.0002,1.000,1.000,shoulder_lift
499.792,-0.0003,-0.0003,1.000,1.000,shoulder_lift
499.842,-0.0001,-0.0001,1.000,1.000,shoulder_lift
499.892,-0.0001,-0.0001,1.000,1.000,shoulder_lift
499.942,-0.0001,-0.0001,1.000,1.000,shoulder_lift
499.992,-0.0000,-0.0000,1.000,1.000,shoulder_lift
500.042,-0.0001,-0.0001,1.000,1.000,shoulder_lift
500.092,-0.0000,-0.0000,1.000,1.000,shoulder_lift
500.142,-0.0001,-0.0001,1.000,1.000,shoulder_lift
500.192,-0.0001,-0.0001,1.000,1.000,shoulder_lift
500.242,-0.0000,-0.0000,1.000,1.000,shoulder_lift
500.292,-0.0001,-0.0001,1.000,1.000,shoulder_lift
500.342,-0.0001,-0.0001,1.000,1.000,shoulder_lift
500.392,0.0001,0.0001,1.000,1.000,shoulder_lift
500.443,-0.0000,-0.0000,1.000,1.000,shoulder_lift
500.492,0.0001,0.0001,1.000,1.000,shoulder_lift
500.543,0.0001,0.0001,1.000,1.000,shoulder_lift
500.592,0.0000,0.0000,1.000,1.000,shoulder_lift
500.642,-0.0001,-0.0001,1.000,1.000,shoulder_lift
500.693,0.0001,0.0001,1.000,1.000,shoulder_lift
500.743,-0.0000,-0.0000,1.000,1.000,shoulder_lift
500.793,-0.0000,-0.0000,1.000,1.000,shoulder_lift
500.842,0.0001,0.0001,1.000,1.000,shoulder_lift
500.892,0.0002,0.0002,1.000,1.000,shoulder_lift
500.942,0.0001,0.0001,1.000,1.000,shoulder_lift
500.992,-0.0000,-0.0000,1.000,1.000,shoulder_lift
501.042,0.0001,0.0001,1.000,1.000,shoulder_lift
501.093,0.0000,0.0000,1.000,1.000,shoulder_lift
501.142,0.0000,0.0000,1.000,1.000,shoulder_lift
501.192,0.0001,0.0001,1.000,1.000,shoulder_lift
501.242,0.0001,0.0001,1.000,1.000,shoulder_lift
501.292,-0.0000,-0.0000,1.000,1.000,shoulder_lift
501.342,0.0002,0.0002,1.000,1.000,shoulder_lift
501.392,0.0000,0.0000,1.000,1.000,shoulder_lift
501.442,0.0000,0.0000,1.000,1.000,shoulder_lift
501.492,-0.0000,-0.0000,1.000,1.000,shoulder_lift
501.543,-0.0001,-0.0001,1.000,1.000,shoulder_lift
501.593,0.0001,0.0001,1.000,1.000,shoulder_lift
501.642,0.0002,0.0002,1.000,1.000,shoulder_lift
501.692,0.0000,0.0000,1.000,1.000,shoulder_lift
501.742,-0.0001,-0.0001,1.000,1.000,shoulder_lift
501.792,-0.0001,-0.0001,1.000,1.000,shoulder_lift
501.842,0.0003,0.0003,1.000,1.000,shoulder_lift
501.892,0.0002,0.0002,1.000,1.000,shoulder_lift
501.942,0.0002,0.0002,1.000,1.000,shoulder_lift
501.992,0.0001,0.0001,1.000,1.000,shoulder_lift
502.043,0.0002,0.0002,1.000,1.000,shoulder_lift
502.092,0.0002,0.0002,1.000,1.000,shoulder_lift
502.142,-0.0001,-0.0001,1.000,1.000,shoulder_lift
502.192,0.0001,0.0001,1.000,1.000,shoulder_lift
502.242,0.0000,0.0000,1.000,1.000,shoulder_lift
502.292,0.0001,0.0001,1.000,1.000,shoulder_lift
502.342,-0.0000,-0.0000,1.000,1.000,shoulder_lift
502.392,0.0002,0.0002,1.000,1.000,shoulder_lift
502.442,0.0002,0.0002,1.000,1.000,shoulder_lift
502.492,0.0001,0.0001,1.000,1.000,shoulder_lift
502.542,0.0001,0.0001,1.000,1.000,shoulder_lift
502.592,0.0001,0.0001,1.000,1.000,shoulder_lift
502.642,-0.0000,-0.0000,1.000,1.000,shoulder_lift
502.692,0.0000,0.0000,1.000,1.000,shoulder_lift
502.742,0.0000,0.0000,1.000,1.000,shoulder_lift
502.792,0.0002,0.0002,1.000,1.000,shoulder_lift
502.843,0.0002,0.0002,1.000,1.000,shoulder_lift
502.892,-0.0001,-0.0001,1.000,1.000,shoulder_lift
502.942,0.0001,0.0001,1.000,1.000,shoulder_lift
502.992,0.0002,0.0002,1.000,1.000,shoulder_lift
503.042,-0.0001,-0.0001,1.000,1.000,shoulder_lift
503.092,0.0002,0.0002,1.000,1.000,shoulder_lift
503.142,0.0002,0.0002,1.000,1.000,shoulder_lift
503.192,0.0000,0.0000,1.000,1.000,shoulder_lift
503.242,0.0000,0.0000,1.000,1.000,shoulder_lift
503.292,0.0000,0.0000,1.000,1.000,shoulder_lift
503.342,0.0000,0.0000,1.000,1.000,shoulder_lift
503.392,-0.0002,-0.0002,1.000,1.000,shoulder_lift
503.442,-0.0001,-0.0001,1.000,1.000,shoulder_lift
503.492,-0.0001,-0.0001,1.000,1.000,shoulder_lift
503.542,-0.0000,-0.0000,1.000,1.000,shoulder_lift
503.592,-0.0001,-0.0001,1.000,1.000,shoulder_lift
503.642,-0.0001,-0.0001,1.000,1.000,shoulder_lift
503.692,-0.0001,-0.0001,1.000,1.000,shoulder_lift
503.742,-0.0003,-0.0003,1.000,1.000,shoulder_lift
503.792,-0.0002,-0.0002,1.000,1.000,shoulder_lift
503.842,-0.0002,-0.0002,1.000,1.000,shoulder_lift
